DateFormatZoneData_it.java,Java,,16,6,60,82
DateFormatZoneData_it_CH.java,Java,,16,6,60,82
DateFormatZoneData_iw.java,Java,,16,6,60,82
DateFormatZoneData_ja.java,Java,,19,6,60,85
DateFormatZoneData_ko.java,Java,,16,6,60,82
DateFormatZoneData_lt.java,Java,,16,6,60,82
DateFormatZoneData_lv.java,Java,,16,6,60,82
DateFormatZoneData_mk.java,Java,,16,6,60,82
DateFormatZoneData_nl.java,Java,,16,6,60,82
DateFormatZoneData_nl_BE.java,Java,,16,6,60,82
DateFormatZoneData_no.java,Java,,16,6,60,82
DateFormatZoneData_no_NO_NY.java,Java,,16,6,60,82
DateFormatZoneData_pl.java,Java,,16,6,60,82
DateFormatZoneData_pt.java,Java,,16,6,60,82
DateFormatZoneData_ro.java,Java,,16,6,60,82
DateFormatZoneData_ru.java,Java,,16,6,60,82
DateFormatZoneData_sh.java,Java,,16,6,60,82
DateFormatZoneData_sk.java,Java,,16,6,60,82
DateFormatZoneData_sl.java,Java,,16,6,60,82
DateFormatZoneData_sq.java,Java,,16,6,60,82
DateFormatZoneData_sr.java,Java,,16,6,60,82
DateFormatZoneData_sv.java,Java,,16,6,60,82
DateFormatZoneData_th.java,Java,,17,6,52,75
DateFormatZoneData_tr.java,Java,,16,6,60,82
DateFormatZoneData_uk.java,Java,,16,6,60,82
DateFormatZoneData_zh.java,Java,,16,6,60,82
DateFormatZoneData_zh_TW.java,Java,,16,6,60,82
LocaleData.java,Java,,100,6,42,148
LocaleElements.java,Java,,479,5,50,534
LocaleElements_ar.java,Java,,309,5,49,363
LocaleElements_be.java,Java,,223,5,45,273
LocaleElements_bg.java,Java,,223,5,46,274
LocaleElements_ca.java,Java,,121,5,45,171
LocaleElements_cs.java,Java,,140,5,50,195
LocaleElements_da.java,Java,,137,5,45,187
LocaleElements_de.java,Java,,161,5,45,211
LocaleElements_de_AT.java,Java,,78,5,45,128
LocaleElements_de_AT_EURO.java,Java,,15,5,12,32
LocaleElements_de_CH.java,Java,,40,5,45,90
LocaleElements_de_DE_EURO.java,Java,,15,5,12,32
LocaleElements_de_LU.java,Java,,17,5,13,35
LocaleElements_de_LU_EURO.java,Java,,15,5,12,32
LocaleElements_el.java,Java,,197,5,47,249
LocaleElements_en.java,Java,,21,5,45,71
LocaleElements_en_AU.java,Java,,53,5,45,103
LocaleElements_en_CA.java,Java,,53,5,45,103
LocaleElements_en_GB.java,Java,,59,5,45,109
LocaleElements_en_IE.java,Java,,59,5,45,109
LocaleElements_en_IE_EURO.java,Java,,15,5,12,32
LocaleElements_en_NZ.java,Java,,53,5,45,103
LocaleElements_en_ZA.java,Java,,52,5,45,102
LocaleElements_es.java,Java,,145,5,45,195
LocaleElements_es_AR.java,Java,,38,5,45,88
LocaleElements_es_BO.java,Java,,53,5,45,103
LocaleElements_es_CL.java,Java,,38,5,45,88
LocaleElements_es_CO.java,Java,,53,5,45,103
LocaleElements_es_CR.java,Java,,53,5,45,103
LocaleElements_es_DO.java,Java,,53,5,45,103
LocaleElements_es_EC.java,Java,,53,5,45,103
LocaleElements_es_ES_EURO.java,Java,,15,5,12,32
LocaleElements_es_GT.java,Java,,53,5,45,103
LocaleElements_es_HN.java,Java,,53,5,45,103
LocaleElements_es_MX.java,Java,,53,5,45,103
LocaleElements_es_NI.java,Java,,53,5,45,103
LocaleElements_es_PA.java,Java,,53,5,45,103
LocaleElements_es_PE.java,Java,,38,5,45,88
LocaleElements_es_PR.java,Java,,53,5,45,103
LocaleElements_es_PY.java,Java,,38,5,45,88
LocaleElements_es_SV.java,Java,,53,5,45,103
LocaleElements_es_UY.java,Java,,38,5,45,88
LocaleElements_es_VE.java,Java,,38,5,45,88
LocaleElements_et.java,Java,,136,5,46,187
LocaleElements_fi.java,Java,,134,5,45,184
LocaleElements_fi_FI_EURO.java,Java,,15,5,12,32
LocaleElements_fr.java,Java,,163,5,45,213
LocaleElements_fr_BE.java,Java,,53,5,45,103
LocaleElements_fr_BE_EURO.java,Java,,15,5,12,32
LocaleElements_fr_CA.java,Java,,44,5,45,94
LocaleElements_fr_CH.java,Java,,59,5,45,109
LocaleElements_fr_FR_EURO.java,Java,,15,5,12,32
LocaleElements_fr_LU.java,Java,,17,5,13,35
LocaleElements_fr_LU_EURO.java,Java,,15,5,12,32
LocaleElements_hr.java,Java,,134,6,52,192
LocaleElements_hu.java,Java,,144,5,54,203
LocaleElements_is.java,Java,,132,6,52,190
LocaleElements_it.java,Java,,133,5,45,183
LocaleElements_it_CH.java,Java,,53,5,45,103
LocaleElements_it_IT_EURO.java,Java,,15,5,12,32
LocaleElements_iw.java,Java,,186,5,49,240
LocaleElements_ja.java,Java,,1399,49,61,1509
LocaleElements_ko.java,Java,,1290,5,47,1342
LocaleElements_lt.java,Java,,135,5,46,186
LocaleElements_lv.java,Java,,137,6,46,189
LocaleElements_mk.java,Java,,223,6,46,275
LocaleElements_nl.java,Java,,127,5,45,177
LocaleElements_nl_BE.java,Java,,44,5,45,94
LocaleElements_nl_BE_EURO.java,Java,,15,5,12,32
LocaleElements_nl_NL_EURO.java,Java,,15,5,12,32
